year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2010,Porsche,Panamera,4S,Sedan,automatic,wp0ab2a74al063334,ca,42.0,49736.0,gray,black,land rover newport beach,46800.0,46500.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2010,Porsche,911,Carrera,Coupe,manual,wp0aa2a90as706322,fl,43.0,29436.0,black,black,prestige motorcar imports inc,46300.0,46200.0,Thu Dec 18 2014 00:00:00 GMT-0800 (PST)
2010,Porsche,Panamera,Turbo,Sedan,automatic,wp0ac2a71al091864,il,42.0,34346.0,black,black,mercedes benz of chicago,63000.0,65000.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2010,Porsche,Panamera,S,Sedan,automatic,wp0ab2a78al061957,ga,28.0,75702.0,black,black,td auto finance,39800.0,40000.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2010,Porsche,Cayenne,GTS,SUV,automatic,wp1ad2apxala62004,ca,4.0,68678.0,white,brown,land rover newport beach,35400.0,36750.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2010,Rolls-Royce,Ghost,Base,Sedan,automatic,sca664s51aux48718,wi,4.0,8440.0,gray,beige,toyota financial services,157000.0,149800.0,Wed Dec 17 2014 10:00:00 GMT-0800 (PST)
2009,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsf25469a215154,ga,37.0,55855.0,silver,black,bank of america,25200.0,18800.0,Thu Dec 18 2014 09:45:00 GMT-0800 (PST)
2009,Land Rover,Range Rover Sport,Supercharged,SUV,automatic,salsh23459a190163,fl,34.0,70213.0,silver,black,innovate auto finance,24100.0,18800.0,Thu Jan 15 2015 01:35:00 GMT-0800 (PST)
2009,Land Rover,Range Rover,HSE,SUV,automatic,salme15419a303616,pa,35.0,86028.0,black,beige,manheim imports,21800.0,22100.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2009,Land Rover,Range Rover,Supercharged,SUV,automatic,salmf13499a304660,pa,39.0,68886.0,black,black,executive auto sales,28900.0,30000.0,Thu Dec 18 2014 09:00:00 GMT-0800 (PST)
2009,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsf25499a215407,pa,4.0,46941.0,blue,tan,jim coleman toyota inc,26400.0,26500.0,Thu Dec 18 2014 09:30:00 GMT-0800 (PST)
2009,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsf25439a214916,fl,39.0,73515.0,white,beige,the collection,22800.0,22200.0,Thu Dec 18 2014 09:15:00 GMT-0800 (PST)
2009,Land Rover,LR2,HSE,SUV,automatic,salft24n89h116220,ca,33.0,103776.0,gray,black,house of hondaz,8100.0,8600.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2009,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsk25459a193479,pa,41.0,72888.0,silver,—,morris auto enterprises llc,22900.0,22000.0,Thu Dec 18 2014 09:30:00 GMT-0800 (PST)
2009,Porsche,Cayenne,Base,SUV,automatic,wp1aa29p19la10382,ga,28.0,44680.0,black,tan,financial services remarketing (lease),23300.0,20000.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2009,Porsche,Cayman,Base,Coupe,manual,wp0aa29829u760989,ga,43.0,60825.0,gray,tan,r m hollenshead auto sales inc,24200.0,24800.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2009,Porsche,Cayenne,S,SUV,automatic,wp1ab29p19la43542,ga,31.0,66858.0,off-white,tan,bmw alphera/alphera financial services,23900.0,23400.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2008,Bentley,Continental Flying Spur,Base,Sedan,automatic,scbbr93w08c057458,tx,43.0,51686.0,gray,black,chicago motor car corporation,58600.0,55000.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2008,Land Rover,Range Rover Sport,Supercharged,SUV,automatic,salsh23488a137052,ga,34.0,95771.0,black,beige,bank of america,18000.0,17400.0,Thu Dec 18 2014 09:45:00 GMT-0800 (PST)
2008,Land Rover,LR3,V8 SE,SUV,automatic,salae25418a446167,fl,35.0,95602.0,blue,beige,autonation chevrolet airport,11850.0,11500.0,Tue Jan 06 2015 16:00:00 GMT-0800 (PST)
2008,Land Rover,Range Rover,HSE,SUV,automatic,salmf15478a273176,pa,29.0,107579.0,black,black,j magnone auto group llc,16700.0,17500.0,Fri Jan 02 2015 09:00:00 GMT-0800 (PST)
2008,Land Rover,Range Rover Sport,Supercharged,SUV,automatic,salsh23478a183651,ga,39.0,69994.0,black,black,rolls royce motorcars manhattan,22200.0,23200.0,Tue Dec 23 2014 13:00:00 GMT-0800 (PST)
2008,Land Rover,Range Rover,HSE,SUV,automatic,salme15458a272935,pa,33.0,102462.0,silver,beige,adcock brothers inc,16050.0,17700.0,Fri Jan 02 2015 09:00:00 GMT-0800 (PST)
2008,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsk25418a145783,wi,36.0,107687.0,blue,tan,auto world inc,16850.0,16200.0,Wed Dec 17 2014 10:00:00 GMT-0800 (PST)
2008,Land Rover,LR2,SE,SUV,automatic,salfs24n18h051101,fl,29.0,84727.0,gray,tan,santander consumer,9250.0,8300.0,Thu Dec 18 2014 09:50:00 GMT-0800 (PST)
2008,Land Rover,Range Rover,HSE,SUV,automatic,salmf15418a288062,tx,46.0,78327.0,white,beige,landrover southpointe inc,18400.0,22000.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2008,Land Rover,LR2,SE,SUV,automatic,salfs24n08h028148,tx,44.0,88058.0,silver,black,tdaf remarketing,8825.0,7700.0,Tue Dec 23 2014 10:10:00 GMT-0800 (PST)
2008,Land Rover,LR3,V8 SE,SUV,automatic,salae25468a475311,fl,29.0,107763.0,white,tan,remarketing by ge/hardy automotive llc,11300.0,13000.0,Fri Dec 19 2014 09:45:00 GMT-0800 (PST)
2008,Porsche,Cayenne,GTS,SUV,automatic,wp1ad29p38la74493,nc,35.0,85455.0,black,black,hendrick motors of charlotte,23300.0,24000.0,Tue Dec 23 2014 09:15:00 GMT-0800 (PST)
2008,Porsche,Cayenne,Base,SUV,automatic,wp1aa29p58la19195,tx,45.0,92300.0,black,black,bmw of arlington,15850.0,15200.0,Tue Dec 23 2014 14:00:00 GMT-0800 (PST)
2008,Porsche,Boxster,S,Convertible,manual,wp0cb29888u730111,tn,28.0,40661.0,blue,gray,sullivan auto group llc,28100.0,25400.0,Wed Dec 31 2014 10:30:00 GMT-0800 (PST)
2008,Porsche,Cayenne,S,SUV,automatic,wp1ab29p28la40731,fl,45.0,36251.0,white,beige,the collection,24000.0,26400.0,Thu Dec 18 2014 09:15:00 GMT-0800 (PST)
2007,Bentley,Continental GT,Base,Coupe,automatic,scbcr73w07c042126,tx,47.0,74246.0,gray,black,rolls royce motorcars manhattan,56700.0,59000.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2007,Bentley,Continental GTC,Base,Convertible,automatic,scbdr33w57c048839,ca,37.0,29897.0,black,black,phillips auto brokerage,72000.0,72500.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2007,Porsche,Boxster,S,Convertible,manual,wp0cb29877u731362,pa,34.0,37631.0,silver,black,porsche of arlington,25700.0,23800.0,Fri Jan 02 2015 09:00:00 GMT-0800 (PST)
2006,Maserati,Quattroporte,Base,Sedan,automatic,zamce39a460024964,tx,29.0,26076.0,burgundy,beige,tdaf remarketing,24100.0,16500.0,Wed Dec 17 2014 10:00:00 GMT-0800 (PST)
2006,Porsche,Cayenne,Base,SUV,automatic,wp1aa29p16la22379,pa,26.0,94640.0,black,black,charles & son auto sls inc,11150.0,10600.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2006,Porsche,Cayenne,Turbo S,SUV,automatic,wp1ac29p76la93127,fl,38.0,94867.0,black,black,the collection,20200.0,21400.0,Thu Dec 18 2014 09:15:00 GMT-0800 (PST)
2006,Porsche,Cayenne,Base,SUV,automatic,wp1aa29p36la20598,tx,34.0,151296.0,gray,tan,hopper motorplex inc,7900.0,8600.0,Fri Jan 02 2015 11:00:00 GMT-0800 (PST)
2006,Porsche,Cayenne,S,SUV,automatic,wp1ab29p26la61169,pa,28.0,104114.0,black,black,carriage traders,12450.0,10600.0,Tue Dec 23 2014 09:00:00 GMT-0800 (PST)
2006,Porsche,Cayenne,Base,SUV,automatic,wp1aa29p56la26029,ga,28.0,108761.0,gold,beige,tds auto brokers,10150.0,11000.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2006,Porsche,Cayenne,S,SUV,automatic,wp1ab29p96la66837,pa,19.0,104093.0,silver,black,bard whls,12450.0,10500.0,Tue Dec 23 2014 09:00:00 GMT-0800 (PST)
2006,Porsche,Cayenne,S,SUV,automatic,wp1ab29p86la66408,ga,38.0,82965.0,silver,black,young motors llc,14700.0,13800.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2006,Porsche,Cayenne,Turbo,SUV,automatic,wp1ac29p76la90549,ca,41.0,87492.0,black,black,street smartz auto sales corporation,18250.0,19000.0,Tue Dec 30 2014 12:30:00 GMT-0800 (PST)
2006,Porsche,Cayenne,Turbo,SUV,automatic,wp1ac29p46la90508,fl,35.0,92086.0,gray,black,the collection,17650.0,18000.0,Thu Dec 18 2014 09:15:00 GMT-0800 (PST)
2006,Porsche,Cayenne,Turbo S,SUV,automatic,wp1ac29p36la93240,ga,23.0,71878.0,gray,black,enterprise veh exchange/rental,23300.0,18000.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2006,Porsche,Cayenne,S,SUV,automatic,wp1ab29p26la61060,tx,3.0,24550.0,gold,brown,rolls royce motorcars manhattan,18650.0,19000.0,Thu Feb 12 2015 03:00:00 GMT-0800 (PST)
2005,Bentley,Continental GT,Base,Coupe,automatic,scbcr63w45c028141,ca,41.0,34855.0,black,gray,eurocar,52600.0,54500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2005,Porsche,Boxster,Base,Convertible,manual,wp0ca29875u711287,nc,35.0,97055.0,gray,gray,primeritus remarketing/dai,10250.0,11200.0,Mon Dec 22 2014 09:30:00 GMT-0800 (PST)
2005,Porsche,911,Turbo S,Coupe,manual,wp0ab29915s741247,pa,19.0,44892.0,silver,black,union volkswagen,36000.0,30000.0,Thu Dec 18 2014 09:30:00 GMT-0800 (PST)
2005,Porsche,Cayenne,Base,SUV,automatic,wp1aa29p55la23467,ga,32.0,107581.0,silver,gray,tdaf remarketing,8400.0,9900.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2005,Porsche,Cayenne,S,SUV,automatic,wp1ab29p25la62773,nv,41.0,95076.0,gray,black,findlay volkswagen,10550.0,10000.0,Fri Dec 19 2014 12:00:00 GMT-0800 (PST)
2004,Land Rover,Freelander,SE,SUV,automatic,salny22264a415129,pa,2.0,88927.0,gold,brown,five points auto group inc,1450.0,1900.0,Wed Dec 17 2014 12:00:00 GMT-0800 (PST)
2004,Porsche,Cayenne,S,SUV,automatic,wp1ab29p44la73062,oh,2.0,103506.0,blue,tan,manheim resale llc,8950.0,5000.0,Thu Jan 22 2015 02:00:00 GMT-0800 (PST)
2004,Porsche,Boxster,S,Convertible,manual,wp0cb29874u661681,az,41.0,82485.0,gray,black,onesource/southwest remarketing,12100.0,12900.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2004,Porsche,Cayenne,S,SUV,automatic,wp1ab29p94la72568,nv,29.0,145458.0,black,black,remarketing by ge/manheim nevada,7450.0,4750.0,Fri Jan 30 2015 04:00:00 GMT-0800 (PST)
2003,Land Rover,Freelander,SE,SUV,automatic,salny22223a239016,ca,2.0,88012.0,gray,tan,lobel financial corp,2075.0,700.0,Wed Jan 07 2015 11:00:00 GMT-0800 (PST)
2014,Land Rover,Range Rover Sport,Supercharged,SUV,automatic,salwr2tf1ea379144,fl,5.0,1172.0,gray,black,the collection,84000.0,84000.0,Thu Dec 18 2014 09:15:00 GMT-0800 (PST)
2002,Porsche,Boxster,Base,Convertible,manual,wp0ca29882u625207,nv,32.0,70749.0,silver,black,kapitolia auto llc,8550.0,7000.0,Fri Jan 09 2015 12:00:00 GMT-0800 (PST)
2002,Porsche,911,Turbo,Coupe,manual,wp0ab29942s685297,ca,43.0,49323.0,silver,black,alse auto,36500.0,33500.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2002,Porsche,911,Carrera,Convertible,manual,wp0ca29962s651566,az,2.0,114491.0,black,black,truliant fcu,12950.0,4900.0,Wed Jan 07 2015 11:00:00 GMT-0800 (PST)
2002,Porsche,911,Carrera,Convertible,manual,wp0ca29972s654704,ca,29.0,35280.0,yellow,black,sterling bmw,24900.0,23000.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2014,Maserati,Quattroporte,S Q4,Sedan,automatic,zam56rra3e1076345,tx,46.0,12958.0,black,beige,reeves import motorcars inc,83000.0,78250.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2000,Land Rover,Range Rover,4.6 Vitesse,SUV,automatic,salpf1647ya429079,sc,1.0,183128.0,black,black,axcess financial,475.0,500.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2000,Land Rover,Range Rover,4.6 Vitesse,SUV,automatic,salpv1640ya441240,sc,1.0,135629.0,silver,gray,select remarketing group llc/loan max title,1350.0,900.0,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
1998,Land Rover,Discovery,LE,SUV,automatic,saljy1247wa782442,va,2.0,173120.0,blue,tan,titlemax of falls church 1,1175.0,325.0,Thu Dec 18 2014 11:50:00 GMT-0800 (PST)
1997,Porsche,Boxster,Base,Convertible,manual,wp0ca2986vs622080,nc,19.0,140927.0,red,black,dt inventory,1775.0,3100.0,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
2014,Porsche,Cayman,S,Coupe,automatic,wp0ab2a84ek192937,tx,49.0,5961.0,black,black,rolls royce motorcars manhattan,59900.0,59250.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2013,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsf2d4xda762289,pa,44.0,15569.0,blue,beige,fairfield chevrolet cadillac,52500.0,52000.0,Thu Dec 18 2014 09:00:00 GMT-0800 (PST)
2013,Land Rover,Range Rover,HSE,SUV,automatic,salgs2df9da106801,mi,5.0,44535.0,black,black,kevins marysville auto sales inc,82000.0,80250.0,Thu Dec 18 2014 09:30:00 GMT-0800 (PST)
2013,Land Rover,Range Rover,HSE,SUV,automatic,salgs2df3da111346,ca,42.0,44373.0,black,black,jaguar land rover thousand oaks,80000.0,81000.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2013,Land Rover,Range Rover Sport,Supercharged Limited Edition,SUV,automatic,salsh2e4xda772796,pa,39.0,67474.0,white,black,martin auto sales inc,59200.0,47000.0,Tue Dec 30 2014 09:00:00 GMT-0800 (PST)
2013,Land Rover,Range Rover Evoque,Pure Plus,SUV,automatic,salvp1bgxdh729401,sc,47.0,11939.0,white,beige,myrddin fleet services,36800.0,37500.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2013,Land Rover,Range Rover Evoque,Pure Plus,SUV,automatic,salvp2bg0dh847334,ca,47.0,10297.0,gray,gray,high bid trading co inc,39100.0,38250.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2013,Land Rover,Range Rover Evoque,Pure,SUV,automatic,salvn2bg9dh743978,oh,5.0,21973.0,black,tan,pauley motor car co preowned vehicles llc,32400.0,33600.0,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
2013,Porsche,Cayenne,Base,SUV,automatic,wp1aa2a20dla01844,fl,39.0,32260.0,white,beige,the collection,44800.0,44800.0,Thu Dec 18 2014 09:15:00 GMT-0800 (PST)
2013,Porsche,Boxster,S,Convertible,automatic,wp0cb2a85ds130499,tx,4.0,10302.0,blue,tan,rolls royce motorcars manhattan,53000.0,51500.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2013,Porsche,Boxster,Base,Convertible,automatic,wp0ca2a82ds114103,tx,47.0,15951.0,white,black,the hertz corporation,40600.0,43000.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2013,Porsche,Cayenne,S,SUV,automatic,wp1ab2a2xdla86561,pa,49.0,29304.0,white,black,tsj auto brokers inc,58100.0,59500.0,Fri Jan 02 2015 09:15:00 GMT-0800 (PST)
2013,Porsche,Panamera,GTS,Sedan,automatic,wp0af2a79dl075178,tx,34.0,19113.0,black,black,rolls royce motorcars manhattan,78000.0,77500.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2013,Porsche,Cayenne,S,SUV,automatic,wp1ab2a29dla80881,ca,46.0,37011.0,white,tan,elad motors,59600.0,58000.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2013,Tesla,Model S,Performance,Sedan,automatic,5yjsa1cp9dfp03379,tx,5.0,4137.0,white,silver,earth motorcars llc,87000.0,80000.0,Thu Dec 18 2014 11:00:00 GMT-0800 (PST)
2012,Ferrari,California,Base,Convertible,automatic,zff65lja1c0183418,fl,45.0,8149.0,silver,red,the collection,156000.0,156000.0,Thu Dec 18 2014 09:15:00 GMT-0800 (PST)
2012,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsf2d46ca727179,nc,4.0,35542.0,black,black,fleet lease remarketing,41400.0,38800.0,Mon Jan 05 2015 01:30:00 GMT-0800 (PST)
2012,Land Rover,Range Rover Sport,Supercharged,SUV,automatic,salsh2e40ca721967,pa,36.0,18966.0,black,beige,adcock brothers inc,50800.0,50500.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2012,Land Rover,Range Rover,HSE,SUV,automatic,salmf1d41ca387751,pa,31.0,47782.0,black,black,myrddin fleet services,44800.0,44000.0,Thu Jan 08 2015 09:00:00 GMT-0800 (PST)
2012,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsf2d4xca721417,tx,38.0,31202.0,white,black,music city autoplex llc,41700.0,44500.0,Tue Dec 23 2014 10:10:00 GMT-0800 (PST)
2012,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsk2d40ca740036,tx,42.0,39192.0,white,black,music city autoplex llc,42900.0,46000.0,Tue Dec 23 2014 10:10:00 GMT-0800 (PST)
2012,Land Rover,Range Rover Evoque,Pure,SUV,automatic,salvp2bg3ch627944,tn,35.0,27299.0,green,tan,jpmorgan chase bank n.a.,34400.0,31750.0,Wed Feb 18 2015 02:30:00 GMT-0800 (PST)
2012,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsk2d47ca718812,ca,39.0,59189.0,white,black,land rover newport beach,37000.0,39750.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Land Rover,LR2,Base,SUV,automatic,salfr2bn6ch298508,il,38.0,44752.0,gray,black,ec sales llc,22000.0,21500.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2012,Land Rover,Range Rover,HSE,SUV,automatic,salme1d45ca362225,fl,28.0,45140.0,white,black,prestige motorcar imports inc,43500.0,44400.0,Thu Jan 08 2015 10:30:00 GMT-0800 (PST)
2012,Land Rover,Range Rover,HSE,SUV,automatic,salme1d47ca369080,fl,47.0,120402.0,white,beige,firkins chrysler jeep dodge,42700.0,36000.0,Tue Jan 06 2015 08:00:00 GMT-0800 (PST)
2012,Porsche,Cayenne,S,SUV,automatic,wp1ab2a29cla44459,fl,44.0,46212.0,black,black,braman motorcars,44700.0,46000.0,Thu Dec 18 2014 09:35:00 GMT-0800 (PST)
2012,Porsche,911,Carrera Black Edition,Coupe,automatic,wp0aa2a91cs106640,pa,44.0,23757.0,silver,black,my car llc,60000.0,59500.0,Thu Dec 18 2014 09:30:00 GMT-0800 (PST)
2012,Porsche,Panamera,Base,Sedan,automatic,wp0aa2a71cl016655,ca,4.0,33595.0,black,black,ferrari & maserati of san diego,49900.0,48500.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2012,Porsche,Cayenne,S,SUV,automatic,wp1ab2a29cla43845,tx,44.0,36461.0,silver,gray,scholfield buick gmc hyundai,46700.0,46500.0,Tue Dec 23 2014 10:10:00 GMT-0800 (PST)
2012,Porsche,Cayenne,Base,SUV,automatic,wp1aa2a25cla07184,fl,35.0,47586.0,black,black,the collection,39300.0,38800.0,Thu Dec 18 2014 09:15:00 GMT-0800 (PST)
2012,Porsche,Cayenne,S Hybrid,SUV,automatic,wp1ae2a20cla92732,fl,4.0,36007.0,white,beige,braman motorcars,44400.0,44500.0,Thu Dec 18 2014 09:35:00 GMT-0800 (PST)
2012,Porsche,911,Carrera Black Edition,Convertible,automatic,wp0ca2a96cs793252,ga,43.0,24816.0,black,black,innovative auto llc,53500.0,49500.0,Tue Dec 30 2014 13:00:00 GMT-0800 (PST)
2012,Porsche,911,Carrera S (Midyear Redesign),Coupe,manual,wp0ab2a97cs720377,pa,47.0,20369.0,silver,—,union volkswagen,71000.0,65000.0,Fri Jan 23 2015 01:00:00 GMT-0800 (PST)
2012,Porsche,Cayenne,Base,SUV,automatic,wp1aa2a28cla08345,ga,45.0,21748.0,green,tan,pye auto sales,41400.0,41000.0,Thu Dec 18 2014 10:00:00 GMT-0800 (PST)
2010,Land Rover,Range Rover,HSE,SUV,automatic,salme1d43aa315191,ca,36.0,67574.0,gray,brown,hornburg jaguar santa monica,30900.0,34500.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
2010,Porsche,Panamera,4S,Sedan,automatic,wp0ab2a79al065547,fl,32.0,42598.0,white,brown,bmw alphera/alphera financial services,48800.0,48200.0,Tue Feb 10 2015 04:15:00 GMT-0800 (PST)
2009,Land Rover,LR2,HSE,SUV,automatic,salfr24n79h118314,oh,36.0,68594.0,black,black,jr's auto city inc,12100.0,12300.0,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
2009,Land Rover,LR2,HSE,SUV,automatic,salft24n29h124944,fl,39.0,108465.0,black,black,braman motorcars,7700.0,10500.0,Fri Dec 19 2014 09:35:00 GMT-0800 (PST)
2009,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsf25459a212908,ca,47.0,54298.0,gray,black,hornburg jaguar santa monica,25400.0,25750.0,Thu Dec 18 2014 12:30:00 GMT-0800 (PST)
2008,Ferrari,F430,Spider F1,Convertible,automatic,zffew59a480162224,fl,26.0,11301.0,red,black,the hertz corporation,128000.0,117000.0,Tue Mar 03 2015 01:30:00 GMT-0800 (PST)
2008,Land Rover,LR3,V8 SE,SUV,automatic,salae25458a444549,pa,35.0,43115.0,silver,black,charles & son auto sls inc,14950.0,18800.0,Fri Dec 19 2014 09:00:00 GMT-0800 (PST)
2008,Porsche,Cayenne,S,SUV,automatic,wp1ab29p38la34520,tx,22.0,79817.0,silver,black,texas direct auto,19050.0,14500.0,Wed Jan 07 2015 10:20:00 GMT-0800 (PST)
2005,Maserati,Quattroporte,Base,Sedan,automatic,zamce39a150016819,tx,21.0,1.0,black,—,remarketing by ge/manheim dallas ft. worth,6200.0,1200.0,Tue Jun 23 2015 04:00:00 GMT-0700 (PDT)
2004,Land Rover,Freelander,SE,SUV,automatic,salny22284a400552,ca,35.0,102633.0,white,beige,palm springs nissan,1275.0,1500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2004,Porsche,Cayenne,S,SUV,automatic,wp1ab29px4la67055,ga,25.0,134795.0,blue,—,carworks inc,7550.0,8000.0,Thu Jan 08 2015 02:00:00 GMT-0800 (PST)
2002,Porsche,911,Carrera,Convertible,manual,wp0ca29932s653288,pa,47.0,109085.0,silver,black,all car care,14400.0,15500.0,Tue Dec 23 2014 09:00:00 GMT-0800 (PST)
2014,Maserati,Ghibli,S Q4,Sedan,automatic,zam57rta5e1091743,pa,5.0,5962.0,gray,black,prime auto group of nj,62000.0,59500.0,Fri Jan 02 2015 09:00:00 GMT-0800 (PST)
2013,Porsche,911,Carrera 4S,Coupe,automatic,wp0ab2a96ds121648,fl,47.0,9357.0,silver,black,tdaf remarketing,92000.0,87000.0,Tue Dec 30 2014 09:00:00 GMT-0800 (PST)
2012,Porsche,Cayenne,S,SUV,automatic,wp1ab2a22cla44979,pa,43.0,28558.0,blue,beige,tsj auto brokers inc,48400.0,47000.0,Thu Dec 18 2014 09:00:00 GMT-0800 (PST)
2011,Land Rover,Range Rover,HSE,SUV,automatic,salme1d46ba337722,fl,44.0,59725.0,black,black,american bank auto liquidators,33700.0,36100.0,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
2011,Land Rover,Range Rover,HSE,SUV,automatic,salmf1d49ba346816,fl,46.0,73541.0,gray,brown,american bank auto liquidators,32500.0,33500.0,Tue Dec 23 2014 09:15:00 GMT-0800 (PST)
2011,Porsche,Panamera,S,Sedan,automatic,wp0ab2a71bl060019,ca,39.0,26943.0,blue,beige,executive car leasing company,53300.0,49000.0,Tue Jan 06 2015 12:30:00 GMT-0800 (PST)
2011,Porsche,Cayenne,Turbo,SUV,automatic,wp1ac2a24bla81110,ca,38.0,59555.0,gray,black,high bid trading co inc,48100.0,51250.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
2011,Porsche,Panamera,4S,Sedan,automatic,wp0ab2a73bl060054,fl,5.0,30035.0,gold,tan,mint motorcars inc,54800.0,55000.0,Tue Dec 23 2014 09:15:00 GMT-0800 (PST)
2010,Land Rover,LR2,HSE,SUV,automatic,salfr2bn1ah173378,fl,41.0,47375.0,black,tan,american bank auto liquidators,16400.0,16900.0,Tue Dec 23 2014 09:15:00 GMT-0800 (PST)
2010,Land Rover,Range Rover Sport,HSE,SUV,automatic,salsk2d46aa234661,fl,37.0,97317.0,black,black,tdaf remarketing,28200.0,28000.0,Tue Dec 23 2014 09:00:00 GMT-0800 (PST)
2010,Porsche,Cayenne,S,SUV,automatic,wp1ab2ap9ala50710,ma,43.0,52888.0,silver,black,bmw gallery,29500.0,28100.0,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
2009,Land Rover,Range Rover,HSE,SUV,automatic,salmf15429a298391,nc,24.0,70912.0,black,black,suntrust bank,25200.0,23000.0,Tue Dec 23 2014 09:15:00 GMT-0800 (PST)
2008,Land Rover,LR2,SE,SUV,automatic,salfp24nx8h044925,fl,19.0,84691.0,gold,black,sixrentals corp,7650.0,7000.0,Tue Dec 23 2014 00:00:00 GMT-0800 (PST)
2008,Land Rover,Range Rover,Supercharged,SUV,automatic,salmf13488a279815,nc,38.0,155126.0,black,black,mercedes-benz of south charlotte,14200.0,17400.0,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
2008,Land Rover,Range Rover Sport,Supercharged,SUV,automatic,salsh23448a137372,fl,33.0,65930.0,blue,gray,tdaf remarketing,22900.0,23000.0,Tue Dec 30 2014 09:00:00 GMT-0800 (PST)
2008,Maserati,GranTurismo,Base,Coupe,automatic,zamgj45a280034842,fl,27.0,11640.0,gray,beige,the collection,49300.0,44600.0,Thu Jan 22 2015 01:15:00 GMT-0800 (PST)
